,Time,User ID,Number of request
28959,25,130635,1
28960,25,8261,1
28961,25,118745,1
28962,25,73520,1
28963,25,6185,1
28964,25,35207,1
28965,25,95241,2
28966,25,29458,1
28967,25,106116,1
28968,25,2149,1
28969,25,71467,1
28970,25,111038,1
28971,25,76805,1
28972,25,86293,1
28973,25,80907,1
28974,25,117194,1
28975,25,37073,1
28976,25,86326,1
28977,25,71710,1
28978,25,119627,1
28979,25,25505,1
28980,25,1143,1
28981,25,38305,1
28982,25,129125,1
28983,25,122752,1
28984,25,24056,1
28985,25,54525,1
28986,25,68106,1
28987,25,131983,1
28988,25,40543,1
28989,25,127142,1
28990,25,13917,1
28991,25,38765,1
28992,25,102441,1
28993,25,75007,1
28994,25,122534,1
28995,25,54101,1
28996,25,67437,1
28997,25,85023,1
28998,25,80216,1
28999,25,27752,1
29000,25,68655,1
29001,25,32086,1
29002,25,58943,1
29003,25,83899,1
29004,25,9508,1
29005,25,6544,1
29006,25,25353,1
29007,25,127495,1
29008,25,55430,1
29009,25,113635,1
29010,25,101426,1
29011,25,33204,1
29012,25,78938,1
29013,25,28213,1
29014,25,124363,1
29015,25,92221,1
29016,25,42606,1
29017,25,82788,1
29018,25,68718,1
29019,25,70362,1
29020,25,117508,1
29021,25,56702,1
29022,25,109460,1
29023,25,122020,1
29024,25,39528,1
29025,25,45856,1
29026,25,93459,2
29027,25,68084,1
29028,25,30490,1
29029,25,17514,1
29030,25,60552,1
29031,25,89434,1
29032,25,41819,1
29033,25,128788,1
29034,25,75741,1
29035,25,21780,1
29036,25,18201,1
29037,25,93525,1
29038,25,103591,1
29039,25,108159,1
29040,25,48965,1
29041,25,20704,1
29042,25,45111,1
29043,25,98926,1
29044,25,18573,1
29045,25,6563,1
29046,25,11710,1
29047,25,93292,1
29048,25,95765,1
29049,25,10140,1
29050,25,2220,1
29051,25,46831,1
29052,25,18983,1
29053,25,85674,1
29054,25,40382,1
29055,25,86109,1
29056,25,54328,1
29057,25,38136,1
29058,25,66990,1
29059,25,105671,1
29060,25,19359,1
29061,25,35782,1
29062,25,105168,1
29063,25,112918,1
29064,25,85686,1
29065,25,44486,1
29066,25,15376,1
29067,25,65649,1
29068,25,118067,1
29069,25,92580,1
29070,25,97651,1
29071,25,111702,1
29072,26,3587,2
29073,26,8173,1
29074,26,22912,2
29075,26,42606,3
29076,26,42471,1
29077,26,47860,1
29078,26,57206,1
29079,26,127013,1
29080,26,108474,12
29081,26,49770,4
29082,26,48195,9
29083,26,12906,2
29084,26,48850,1
29085,26,127666,13
29086,26,130842,1
29087,26,73489,2
29088,26,81520,5
29089,26,6227,2
29090,26,4239,1
29091,26,125268,1
29092,26,29567,1
29093,26,90354,2
29094,26,47929,1
29095,26,12272,1
29096,26,22559,3
29097,26,68145,6
29098,26,48203,1
29099,26,66896,1
29100,26,67765,3
29101,26,66459,1
29102,26,36496,1
29103,26,6591,3
29104,26,46729,2
29105,26,109361,1
29106,26,38348,3
29107,26,84246,1
29108,26,93962,1
29109,26,4664,1
29110,26,9768,16
29111,26,19657,1
29112,26,94484,3
29113,26,4014,1
29114,26,122055,1
29115,26,131249,3
29116,26,48729,4
29117,26,80495,3
29118,26,125633,1
29119,26,62401,1
29120,26,51141,5
29121,26,102458,2
29122,26,61532,8
29123,26,44835,1
29124,26,10475,6
29125,26,101494,3
29126,26,1076,1
29127,26,99977,5
29128,26,80258,2
29129,26,32893,4
29130,26,89447,1
29131,26,28022,2
29132,26,112172,9
29133,26,58402,1
29134,26,59803,1
29135,26,25364,4
29136,26,37431,1
29137,26,67708,2
29138,26,2525,1
29139,26,84200,2
29140,26,60639,3
29141,26,31599,2
29142,26,91111,3
29143,26,89124,3
29144,26,30167,4
29145,26,120485,3
29146,26,6544,3
29147,26,88884,7
29148,26,17284,2
29149,26,64810,1
29150,26,2779,1
29151,26,12757,1
29152,26,5516,1
29153,26,50064,7
29154,26,124354,3
29155,26,21092,3
29156,26,113356,1
29157,26,38696,2
29158,26,21353,3
29159,26,130669,1
29160,26,75199,1
29161,26,36937,2
29162,26,77705,1
29163,26,60125,8
29164,26,30175,4
29165,26,65194,2
29166,26,97855,2
29167,26,53600,1
29168,26,4555,4
29169,26,28905,1
29170,26,58102,2
29171,26,50022,1
29172,26,128257,1
29173,26,21319,5
29174,26,25104,10
29175,26,1277,4
29176,26,2962,8
29177,26,98713,1
29178,26,127556,5
29179,26,125996,1
29180,26,35104,1
29181,26,65710,2
29182,26,49806,1
29183,26,123062,5
29184,26,26985,3
29185,26,46539,1
29186,26,117976,2
29187,26,52267,3
29188,26,58182,1
29189,26,120813,2
29190,26,111967,3
29191,26,111827,1
29192,26,131193,2
29193,26,83370,1
29194,26,2049,3
29195,26,11811,2
29196,26,62248,1
29197,26,15243,1
29198,26,65974,1
29199,26,46918,1
29200,26,130112,1
29201,26,21894,1
29202,26,46979,1
29203,26,19862,1
29204,26,104634,3
29205,26,127109,1
29206,26,109302,1
29207,26,53021,1
29208,26,95855,2
29209,26,79518,4
29210,26,8337,1
29211,26,55593,4
29212,26,25048,5
29213,26,114704,5
29214,26,36726,1
29215,26,121891,2
29216,26,50070,3
29217,26,67576,2
29218,26,71168,1
29219,26,69382,5
29220,26,91323,1
29221,26,85191,1
29222,26,95961,1
29223,26,127268,3
29224,26,68422,1
29225,26,86277,1
29226,26,127692,1
29227,26,72073,1
29228,26,55772,1
29229,26,110146,2
29230,26,47685,3
29231,26,13754,1
29232,26,71643,1
29233,26,40302,12
29234,26,113160,1
29235,26,61218,1
29236,26,20731,5
29237,26,83821,3
29238,26,71158,1
29239,26,38380,1
29240,26,1912,2
29241,26,129451,2
29242,26,124897,2
29243,26,92369,1
29244,26,87199,1
29245,26,39996,1
29246,26,69517,4
29247,26,72799,1
29248,26,42304,3
29249,26,50396,2
29250,26,92136,4
29251,26,11147,3
29252,26,54890,6
29253,26,19281,1
29254,26,75669,1
29255,26,8701,3
29256,26,66680,1
29257,26,57641,2
29258,26,47596,1
29259,26,93024,1
29260,26,121094,1
29261,26,124206,3
29262,26,107797,1
29263,26,56950,4
29264,26,37645,1
29265,26,6315,4
29266,26,36842,3
29267,26,105379,2
29268,26,46787,1
29269,26,130154,1
29270,26,71649,3
29271,26,43782,1
29272,26,126214,5
29273,26,35274,1
29274,26,79814,1
29275,26,64842,1
29276,26,107720,5
29277,26,101276,2
29278,26,6250,1
29279,26,36454,2
29280,26,117536,1
29281,26,126597,1
29282,26,67033,1
29283,26,12771,5
29284,26,55497,5
29285,26,111472,1
29286,26,116761,4
29287,26,108511,5
29288,26,108316,1
29289,26,13836,1
29290,26,63976,8
29291,26,38242,4
29292,26,15499,1
29293,26,124169,1
29294,26,91104,2
29295,26,95389,1
29296,26,39344,1
29297,26,54761,2
29298,26,129414,3
29299,26,112001,1
29300,26,43843,3
29301,26,120011,1
29302,26,130216,2
29303,26,40382,1
29304,26,124410,3
29305,26,22182,1
29306,26,105774,1
29307,26,128194,1
29308,26,56365,2
29309,26,43458,2
29310,26,90093,2
29311,26,98717,1
29312,26,15319,3
29313,26,69935,1
29314,26,45231,1
29315,26,82238,1
29316,26,109433,1
29317,26,45220,2
29318,26,28768,5
29319,26,20742,1
29320,26,108074,3
29321,26,28060,1
29322,26,59666,1
29323,26,101096,2
29324,26,12927,1
29325,26,28801,2
29326,26,96381,1
29327,26,34365,1
29328,26,129254,1
29329,26,125720,1
29330,26,13815,1
29331,26,80754,4
29332,26,69497,1
29333,26,8413,1
29334,26,33017,1
29335,26,113211,4
29336,26,53130,1
29337,26,84469,1
29338,26,120124,1
29339,26,107852,1
29340,26,106944,1
29341,26,38200,3
29342,26,64261,2
29343,26,69138,1
29344,26,92525,1
29345,26,73674,1
29346,26,91161,1
29347,26,98477,1
29348,26,43133,2
29349,26,63926,1
29350,26,10966,3
29351,26,121975,3
29352,26,3211,1
29353,26,118348,1
29354,26,129570,2
29355,26,97866,1
29356,26,75092,1
29357,26,44574,1
29358,26,111386,2
29359,26,125083,2
29360,26,120683,1
29361,26,19154,1
29362,26,11917,2
29363,26,107693,1
29364,26,70267,1
29365,26,122935,1
29366,26,97237,1
29367,26,58612,1
29368,26,43408,1
29369,26,50780,2
29370,26,123928,4
29371,26,112459,3
29372,26,110887,1
29373,26,35453,1
29374,26,119858,1
29375,26,29418,1
29376,26,93712,6
29377,26,57984,1
29378,26,73581,1
29379,26,109843,1
29380,26,12561,1
29381,26,58695,3
29382,26,33369,1
29383,26,111836,1
29384,26,97035,1
29385,26,81397,2
29386,26,122411,1
29387,26,20787,1
29388,26,116599,1
29389,26,54013,2
29390,26,98373,1
29391,26,75244,4
29392,26,108887,1
29393,26,50537,2
29394,26,114416,2
29395,26,129279,1
29396,26,95241,1
29397,26,2763,1
29398,26,19766,3
29399,26,42067,1
29400,26,67851,3
29401,26,131729,3
29402,26,76913,2
29403,26,18252,1
29404,26,74752,1
29405,26,111000,2
29406,26,92667,3
29407,26,19983,1
29408,26,8538,3
29409,26,116721,1
29410,26,118160,2
29411,26,100260,4
29412,26,123214,1
29413,26,14255,1
29414,26,79638,2
29415,26,118682,2
29416,26,105144,2
29417,26,594,5
29418,26,85622,1
29419,26,78725,1
29420,26,98926,2
29421,26,33825,1
29422,26,122003,3
29423,26,85735,1
29424,26,23739,1
29425,26,6634,2
29426,26,22561,5
29427,26,86611,1
29428,26,33087,1
29429,26,33500,4
29430,26,81177,4
29431,26,96319,1
29432,26,71025,2
29433,26,96890,1
29434,26,13709,1
29435,26,34231,1
29436,26,38536,1
29437,26,82830,1
29438,26,14600,1
29439,26,109910,1
29440,26,22264,1
29441,26,53315,2
29442,26,42225,1
29443,26,63281,4
29444,26,86660,1
29445,26,11994,1
29446,26,101705,1
29447,26,18281,1
29448,26,68368,1
29449,26,81777,3
29450,26,124936,1
29451,26,99639,1
29452,26,93033,2
29453,26,60520,1
29454,26,114520,1
29455,26,59220,1
29456,26,30465,1
29457,26,69584,1
29458,26,96327,2
29459,26,41928,1
29460,26,107999,1
29461,26,14113,1
29462,26,43762,3
29463,26,50147,1
29464,26,47864,1
29465,26,94148,1
29466,26,10311,2
29467,26,90836,1
29468,26,34770,6
29469,26,108829,1
29470,26,47558,2
29471,26,45517,1
29472,26,28962,1
29473,26,63573,1
29474,26,86938,2
29475,26,125361,4
29476,26,111136,5
29477,26,115602,1
29478,26,109065,4
29479,26,95764,1
29480,26,62602,1
29481,26,70362,1
29482,26,31298,1
29483,26,38427,2
29484,26,70365,1
29485,26,129176,1
29486,26,98038,1
29487,26,41097,1
29488,26,53046,1
29489,26,84034,1
29490,26,55755,4
29491,26,4540,2
29492,26,54131,1
29493,26,50122,1
29494,26,85787,1
29495,26,46240,1
29496,26,107872,1
29497,26,43170,1
29498,26,92985,5
29499,26,17338,1
29500,26,5279,1
29501,26,73375,1
29502,26,28208,1
29503,26,107713,1
29504,26,106241,1
29505,26,119627,1
29506,26,76939,3
29507,26,23115,2
29508,26,77853,1
29509,26,61466,2
29510,26,69495,2
29511,26,39962,2
29512,26,83115,1
29513,26,30039,1
29514,26,775,1
29515,26,77273,1
29516,26,40162,1
29517,26,79424,1
29518,26,61420,8
29519,26,123544,1
29520,26,131527,2
29521,26,75985,1
29522,26,85432,3
29523,26,115479,2
29524,26,9877,1
29525,26,6181,1
29526,26,54345,1
29527,26,80355,1
29528,26,10655,1
29529,26,38230,1
29530,26,122728,3
29531,26,33139,1
29532,26,35969,2
29533,26,2461,1
29534,26,78172,1
29535,26,13336,1
29536,26,50738,1
29537,26,17514,1
29538,26,63040,1
29539,26,86480,1
29540,26,12113,1
29541,26,87706,3
29542,26,92286,2
29543,26,63879,2
29544,26,95182,2
29545,26,127428,1
29546,26,84592,6
29547,26,40959,1
29548,26,79156,1
29549,26,130864,4
29550,26,125932,1
29551,26,52814,2
29552,26,67656,1
29553,26,121995,1
29554,26,36131,1
29555,26,12308,1
29556,26,389,3
29557,26,109649,1
29558,26,29743,1
29559,26,79727,2
29560,26,101577,1
29561,26,129962,2
29562,26,123644,1
29563,26,74894,1
29564,26,90576,1
29565,26,124728,1
29566,26,371,1
29567,26,71980,1
29568,26,27771,1
29569,26,93813,3
29570,26,109307,1
29571,26,3230,1
29572,26,82767,1
29573,26,118493,1
29574,26,63902,1
29575,26,108454,5
29576,26,89232,1
29577,26,54954,1
29578,26,12286,1
29579,26,50577,1
29580,26,86472,2
29581,26,28480,5
29582,26,65110,3
29583,26,52089,1
29584,26,66309,3
29585,26,98915,1
29586,26,68712,1
29587,26,21775,1
29588,26,82942,3
29589,26,106819,1
29590,26,87892,1
29591,26,72530,1
29592,26,22533,1
29593,26,67570,1
29594,26,100720,2
29595,26,23221,1
29596,26,70527,1
29597,26,47735,1
29598,26,96753,2
29599,26,88164,2
29600,26,115036,2
29601,26,108614,1
29602,26,61480,3
29603,26,80062,1
29604,26,29533,2
29605,26,100042,1
29606,26,130227,1
29607,26,72723,1
29608,26,54766,3
29609,26,86355,1
29610,26,88515,1
29611,26,61316,1
29612,26,10559,1
29613,26,99044,1
29614,26,33550,1
29615,26,124284,1
29616,26,56559,1
29617,26,11068,4
29618,26,72249,1
29619,26,111584,1
29620,26,121261,1
29621,26,58507,1
29622,26,114593,1
29623,26,18469,2
29624,26,45738,1
29625,26,118100,3
29626,26,98741,1
29627,26,110875,1
29628,26,127821,1
29629,26,66151,1
29630,26,67345,1
29631,26,123545,2
29632,26,15300,1
29633,26,40006,1
29634,26,38437,2
29635,26,36238,1
29636,26,65755,1
29637,26,61599,1
29638,26,130804,1
29639,26,70493,1
29640,26,125630,1
29641,26,103782,1
29642,26,95696,1
29643,26,61509,1
29644,26,41840,2
29645,26,90275,4
29646,26,83150,2
29647,26,114375,1
29648,26,102718,1
29649,26,65642,1
29650,26,107033,1
29651,26,92996,1
29652,26,89139,1
29653,26,127588,2
29654,26,30547,3
29655,26,78893,1
29656,26,74587,1
29657,26,59254,1
29658,26,43194,1
29659,26,36683,1
29660,26,83533,2
29661,26,79838,1
29662,26,114687,1
29663,26,80454,2
29664,26,128819,1
29665,26,51207,3
29666,26,33625,1
29667,26,11318,1
29668,26,110227,4
29669,26,69950,1
29670,26,46089,2
29671,26,15641,1
29672,26,47683,1
29673,26,53510,1
29674,26,81770,1
29675,26,131748,1
29676,26,29488,1
29677,26,22138,1
29678,26,39118,1
29679,26,116366,1
29680,26,13099,1
29681,26,59521,3
29682,26,97547,1
29683,26,103625,1
29684,26,25779,1
29685,26,54238,2
29686,26,126579,1
29687,26,58032,1
29688,26,100608,1
29689,26,21764,2
29690,26,100833,1
29691,26,55430,2
29692,26,33664,4
29693,26,121860,2
29694,26,49783,1
29695,26,101051,1
29696,26,62291,2
29697,26,89832,2
29698,26,78078,1
29699,26,30925,2
29700,26,20998,1
29701,26,126723,1
29702,26,124549,1
29703,26,102572,2
29704,26,55791,1
29705,26,97381,1
29706,26,111733,3
29707,26,130817,3
29708,26,53898,4
29709,26,7252,1
29710,26,73308,1
29711,26,23633,1
29712,26,84485,2
29713,26,29409,1
29714,26,4447,1
29715,26,120513,1
29716,26,108143,1
29717,26,94429,1
29718,26,21622,1
29719,26,69336,1
29720,26,95847,1
29721,26,23980,1
29722,26,125212,1
29723,26,83163,1
29724,26,63637,1
29725,26,76809,1
29726,26,35207,1
29727,26,102504,1
29728,26,12144,1
29729,26,103874,1
29730,26,60894,1
29731,26,124153,1
29732,26,36892,1
29733,26,105026,1
29734,26,2402,1
29735,26,118664,1
29736,26,110358,1
29737,26,40778,1
29738,26,49091,1
29739,26,20226,1
29740,26,98925,1
29741,26,97651,1
29742,26,131602,1
29743,26,65134,1
29744,26,14176,1
29745,26,54034,1
29746,26,78646,1
29747,26,81653,1
29748,26,44808,1
29749,26,51891,1
29750,26,18409,1
29751,26,68666,1
29752,26,28881,1
29753,26,103846,1
29754,26,117775,1
29755,26,51416,1
29756,26,43871,2
29757,26,26042,1
29758,26,58813,1
29759,26,2675,1
29760,26,76458,1
29761,26,18940,1
29762,26,59761,1
29763,26,99146,1
29764,26,38136,1
29765,26,1770,1
29766,26,83665,1
29767,26,18858,1
29768,26,68443,2
29769,26,93295,1
29770,26,29019,1
29771,26,128035,1
29772,26,32195,1
29773,26,11440,1
29774,26,98171,1
29775,26,60798,1
29776,26,219,1
29777,26,44758,1
29778,26,70171,1
29779,26,61015,1
29780,26,10668,1
29781,26,2138,4
29782,26,6055,1
29783,26,49226,1
29784,26,69595,1
29785,26,13149,2
29786,26,104763,1
29787,26,11764,1
29788,26,1865,1
29789,26,21099,1
29790,26,124865,1
29791,26,45130,1
29792,26,62499,1
29793,26,8244,1
29794,26,110912,1
29795,26,61174,2
29796,26,48829,1
29797,26,43529,1
29798,26,84322,1
29799,26,1410,1
29800,26,124255,1
29801,26,43941,1
29802,26,50116,2
29803,26,8481,1
29804,26,69232,1
29805,26,32984,1
29806,26,107239,1
29807,26,130973,1
29808,26,8286,1
29809,26,30941,1
29810,26,50410,1
29811,26,129665,1
29812,26,4202,1
29813,26,36803,1
29814,26,39078,1
29815,26,62280,1
29816,26,22303,1
29817,26,114292,1
29818,26,5380,1
29819,26,13395,2
29820,26,49771,1
29821,26,29812,1
29822,26,115487,2
29823,26,87945,1
29824,26,28372,1
29825,26,68244,1
29826,26,106998,1
29827,26,74584,1
29828,26,46263,1
29829,26,113108,1
29830,26,114263,1
29831,26,66932,1
29832,26,22815,2
29833,26,33624,1
29834,26,93406,1
29835,26,19796,1
29836,26,65277,3
29837,26,5907,1
29838,26,94198,1
29839,26,24310,1
29840,26,95786,1
29841,26,61253,2
29842,26,100021,1
29843,26,123103,2
29844,26,110370,1
29845,26,11991,1
29846,26,38037,1
29847,26,42272,1
29848,26,73249,1
29849,26,42662,1
29850,26,104236,1
29851,26,106095,1
29852,26,118962,1
29853,26,66330,1
29854,26,110824,1
29855,26,58046,1
29856,26,98206,1
29857,26,49130,1
29858,26,6563,1
29859,26,62114,1
29860,26,3913,1
29861,26,112131,1
29862,26,103262,1
29863,26,19541,2
29864,26,8306,1
29865,26,11383,1
29866,26,51461,1
29867,26,17325,2
29868,26,36426,1
29869,26,4774,3
29870,26,125738,1
29871,26,27843,1
29872,26,74040,1
29873,26,45459,1
29874,26,130882,1
29875,26,43493,4
29876,26,34860,1
29877,26,40355,1
29878,26,57215,1
29879,26,95450,1
29880,26,80394,2
29881,26,80855,1
29882,26,109212,1
29883,26,70818,1
29884,26,99743,1
29885,26,124090,2
29886,26,2870,1
29887,26,60718,1
29888,26,48345,1
29889,26,86297,1
29890,26,12196,1
29891,26,2963,1
29892,26,100960,1
29893,26,128215,1
29894,26,32565,2
29895,26,17089,1
29896,26,46471,1
29897,26,34313,1
29898,26,124288,1
29899,26,23991,1
29900,26,48102,1
29901,26,125976,1
29902,26,17957,1
29903,26,34236,1
29904,26,77818,1
29905,26,63991,1
29906,26,33234,1
29907,26,131983,3
29908,26,11377,1
29909,26,74695,1
29910,26,42864,1
29911,26,44681,1
29912,26,42868,3
29913,26,130093,1
29914,26,49598,1
29915,26,116789,1
29916,26,126147,3
29917,26,4989,2
29918,26,2006,1
29919,26,85808,1
29920,26,13879,1
29921,26,8675,1
29922,26,54768,1
29923,26,59340,1
29924,26,127168,1
29925,26,131817,1
29926,26,37638,1
29927,26,11649,1
29928,26,80216,1
29929,26,22640,1
29930,26,117895,1
29931,26,43858,1
29932,26,77409,1
29933,26,82554,1
29934,26,88434,1
29935,26,5822,1
29936,26,79038,1
29937,26,37752,1
29938,26,44766,2
29939,26,82495,1
29940,26,39067,2
29941,26,23312,1
29942,26,95428,1
29943,26,56219,1
29944,26,7940,1
29945,26,122670,1
29946,26,24881,1
29947,26,127578,1
29948,26,35275,1
29949,26,83413,1
29950,26,57188,1
29951,26,69219,1
29952,26,87877,2
29953,26,60101,1
29954,26,23685,1
29955,26,14791,1
29956,26,44842,1
29957,26,74672,1
29958,26,43128,1
29959,26,49393,1
29960,26,18830,1
29961,26,38305,2
29962,26,23817,1
29963,26,69191,1
29964,26,40807,1
29965,26,86436,2
29966,26,57585,1
29967,26,57869,1
29968,26,115225,4
29969,26,51671,1
29970,26,63878,1
29971,26,72224,1
29972,26,123135,1
29973,26,128117,1
29974,26,20436,2
29975,26,96578,1
29976,26,105785,1
29977,26,90108,1
29978,26,120415,1
29979,26,46862,1
29980,26,1998,1
29981,26,21442,1
29982,26,95943,1
29983,26,36429,1
29984,26,26983,1
29985,26,64954,1
29986,26,87093,1
29987,26,15649,1
29988,26,109434,1
29989,26,10154,1
29990,26,58711,1
29991,26,45300,1
29992,26,41832,1
29993,26,13104,1
29994,26,128611,2
29995,26,100156,1
29996,26,7916,1
29997,26,125675,1
29998,26,17740,1
29999,26,5323,1
30000,26,130735,1
30001,26,34573,1
30002,26,125916,1
30003,26,41883,1
30004,26,74533,1
30005,26,30688,1
30006,26,39003,1
30007,26,4764,1
30008,26,98048,1
30009,26,4034,1
30010,26,89600,1
30011,26,16944,1
30012,26,39305,1
30013,26,69919,1
30014,26,75387,1
30015,26,12704,1
30016,26,32495,1
30017,26,19874,1
30018,26,107419,1
30019,26,88956,1
30020,26,130673,1
30021,26,1929,1
30022,26,99687,2
30023,26,124000,1
30024,26,77133,2
30025,26,103662,1
30026,26,108717,1
30027,26,116960,2
30028,26,89634,1
30029,26,1413,1
30030,26,121932,1
30031,26,99597,1
30032,26,115033,1
30033,26,51810,1
30034,26,87483,1
30035,26,107552,1
30036,26,100074,1
30037,26,89924,1
30038,26,23351,1
30039,26,70864,1
30040,26,47944,1
30041,26,83451,1
30042,26,111427,1
30043,26,45795,2
30044,26,43842,1
30045,26,102961,1
30046,26,119848,1
30047,26,20100,1
30048,26,75410,1
30049,26,91408,1
30050,26,8355,1
30051,26,50488,1
30052,26,74162,2
30053,26,119406,1
30054,26,104712,1
30055,26,73112,1
30056,26,110114,1
30057,26,109522,2
30058,26,35803,2
30059,26,51149,1
30060,26,90547,1
30061,26,55222,1
30062,26,13469,1
30063,26,2369,1
30064,26,86500,1
30065,26,13695,1
30066,26,111919,1
30067,26,14992,1
30068,26,112408,1
30069,26,122937,1
30070,26,23152,1
30071,26,454,1
30072,26,109651,1
30073,26,49778,1
30074,26,71824,2
30075,26,2998,1
30076,26,118136,1
30077,26,77756,1
30078,26,32088,1
30079,26,8822,1
30080,26,48418,1
30081,26,3206,1
30082,26,93430,1
30083,26,43352,1
30084,26,112918,1
30085,26,98035,1
30086,26,17285,1
30087,26,117398,1
30088,26,70179,1
30089,26,90182,2
30090,26,35250,1
30091,26,49547,1
30092,26,94555,1
30093,26,8318,1
30094,26,54454,1
30095,26,44809,1
30096,26,53104,1
30097,26,118197,1
30098,26,125543,1
30099,26,118464,1
30100,26,112694,1
30101,26,94656,1
30102,26,9770,1
30103,26,125768,1
30104,26,122364,1
30105,26,85219,1
30106,26,33446,1
30107,26,108342,1
30108,26,116746,1
30109,26,82524,2
30110,26,12055,1
30111,26,15561,1
30112,26,2220,1
30113,26,109667,1
30114,26,75441,1
30115,26,33470,1
30116,26,82700,1
30117,26,36958,1
30118,26,50149,1
30119,26,8653,1
30120,26,49900,2
30121,26,27795,1
30122,26,124442,1
30123,26,9506,1
30124,26,88992,1
30125,26,66791,1
30126,26,124706,1
30127,26,11301,2
30128,26,30768,1
30129,26,55978,1
30130,26,86805,1
30131,26,44192,1
30132,26,22831,1
30133,26,77576,1
30134,26,17859,1
30135,26,116038,1
30136,26,100948,1
30137,26,60678,1
30138,26,39039,1
30139,26,12405,1
30140,26,57600,1
30141,26,92982,1
30142,26,120918,1
30143,26,10574,1
30144,26,37678,1
30145,26,126660,1
30146,26,97023,1
30147,26,9508,1
30148,26,83224,1
30149,26,90829,1
30150,26,31153,1
30151,26,56636,1
30152,26,49467,1
30153,26,100446,1
30154,26,39590,1
30155,26,93724,1
30156,26,67439,1
30157,26,126593,1
30158,26,114718,1
30159,26,1286,1
30160,26,131500,1
30161,26,83785,1
30162,26,55434,1
30163,26,124801,1
30164,26,45399,1
30165,26,72694,1
30166,26,115387,1
30167,26,113931,1
30168,26,2166,1
30169,26,9940,1
30170,26,128610,2
30171,26,127166,1
30172,26,95550,1
30173,26,60258,1
30174,26,7521,1
30175,26,73618,1
30176,26,80235,1
30177,26,1220,1
30178,26,10793,1
30179,26,85555,1
30180,26,9409,1
30181,26,4038,1
30182,26,18336,1
30183,26,122127,1
30184,26,103841,1
30185,26,12568,1
30186,26,30047,1
30187,26,68594,1
30188,26,11520,1
30189,26,22152,1
30190,26,34494,1
30191,26,22723,1
30192,26,130146,1
30193,26,45529,1
30194,26,69666,1
30195,26,91685,1
30196,26,29239,1
30197,26,115434,1
30198,26,39286,1
30199,26,8606,1
30200,26,1565,1
30201,26,35874,1
30202,26,87805,1
30203,27,87373,1
30204,27,94723,1
30205,27,53743,1
30206,27,22423,1
30207,27,111922,1
30208,27,91104,3
30209,27,371,5
30210,27,38965,1
30211,27,42849,3
30212,27,37425,1
30213,27,78491,1
30214,27,35104,5
30215,27,5983,1
30216,27,99146,3
30217,27,80754,7
30218,27,108171,2
30219,27,9768,12
30220,27,13858,1
30221,27,117536,2
30222,27,77808,3
30223,27,64214,1
30224,27,84604,1
30225,27,81714,1
30226,27,71824,1
30227,27,124206,2
30228,27,114965,1
30229,27,100260,12
30230,27,83163,1
30231,27,56365,5
30232,27,49346,2
30233,27,25364,9
30234,27,22125,1
30235,27,95182,4
30236,27,58695,2
30237,27,114416,3
30238,27,68487,1
30239,27,82398,1
30240,27,114704,3
30241,27,43790,4
30242,27,114375,1
30243,27,19354,1
30244,27,6653,2
30245,27,110006,4
30246,27,63281,1
30247,27,81397,1
30248,27,79838,3
30249,27,100347,1
30250,27,53833,1
30251,27,108511,16
30252,27,40302,12
30253,27,70171,3
30254,27,127666,8
30255,27,74162,1
30256,27,69232,5
30257,27,119342,1
30258,27,81177,3
30259,27,51207,2
30260,27,25104,4
30261,27,102458,3
30262,27,125996,1
30263,27,28881,2
30264,27,119803,1
30265,27,13360,1
30266,27,48195,6
30267,27,109302,1
30268,27,44795,2
30269,27,10378,1
30270,27,111967,3
30271,27,100094,5
30272,27,125434,2
30273,27,109582,1
30274,27,107053,1
30275,27,15520,1
30276,27,28480,2
30277,27,109549,1
30278,27,71940,1
30279,27,2870,1
30280,27,28563,1
30281,27,19968,1
30282,27,124549,5
30283,27,109562,1
30284,27,28431,2
30285,27,131577,2
30286,27,111212,1
30287,27,60125,12
30288,27,123062,2
30289,27,126268,1
30290,27,75244,2
30291,27,110227,4
30292,27,505,1
30293,27,90395,2
30294,27,57206,1
30295,27,59371,3
30296,27,83887,2
30297,27,36726,1
30298,27,75036,1
30299,27,97695,2
30300,27,112172,8
30301,27,60607,1
30302,27,31317,1
30303,27,30175,1
30304,27,90275,2
30305,27,91421,1
30306,27,12927,1
30307,27,61532,2
30308,27,25779,2
30309,27,90093,2
30310,27,62280,1
30311,27,46541,1
30312,27,71649,5
30313,27,72694,5
30314,27,128257,1
30315,27,12906,3
30316,27,128528,1
30317,27,53,1
30318,27,39613,2
30319,27,39962,2
30320,27,68566,1
30321,27,67765,4
30322,27,68655,1
30323,27,64344,1
30324,27,6004,1
30325,27,64990,1
30326,27,64806,5
30327,27,34891,1
30328,27,131241,1
30329,27,59190,1
30330,27,60022,1
30331,27,130882,1
30332,27,106095,2
30333,27,95179,1
30334,27,84443,1
30335,27,86461,1
30336,27,94864,1
30337,27,69517,3
30338,27,12405,2
30339,27,1406,2
30340,27,111000,2
30341,27,30039,1
30342,27,89288,1
30343,27,4774,2
30344,27,107720,2
30345,27,67658,1
30346,27,18175,1
30347,27,7009,1
30348,27,111038,1
30349,27,123545,3
30350,27,48461,2
30351,27,75541,2
30352,27,108792,2
30353,27,54238,2
30354,27,91706,1
30355,27,103076,1
30356,27,130817,2
30357,27,32079,1
